SN,ContractNo,Symbol,Buyer,Seller,Quantity,Rate,Amount
"23736","2025052705005540","SONA","42","45","10","458.10","4,581"
"23737","2025052705005539","HIDCL","1","57","30","295.30","8,859"
"23738","2025052701010165","MKHL","61","22","10","734","7,340"
"23739","2025052704014144","SHEL","72","34","13","264.80","3,442.40"
"23740","2025052701010164","NMIC","57","33","50","1,920","96,000"
"23741","2025052701010163","NMIC","16","33","160","1,921.10","307,376"
"23742","2025052701010162","NMIC","13","33","10","1,922","19,220"
"23743","2025052701010161","NMIC","58","33","10","1,922","19,220"
"23744","2025052701010160","NMIC","40","33","10","1,922","19,220"
"23745","2025052701010159","NMIC","35","33","10","1,922.10","19,221"
"23746","2025052705005538","MEL","10","43","10","303.30","3,033"
"23747","2025052705005537","SAHAS","55","58","90","521.30","46,917"
"23748","2025052703006039","GILB","42","43","29","1,350","39,150"
"23749","2025052701010158","PPL","60","7","10","478.50","4,785"
"23750","2025052701010157","SANIMA","14","43","50","320","16,000"
"23751","2025052705005536","NIFRA","83","11","108","279","30,132"
"23752","2025052701010156","NYADI","59","19","500","417.20","208,600"
"23753","2025052701010155","NYADI","58","19","444","417.20","185,236.80"
"23754","2025052701010154","NYADI","57","19","90","418","37,620"
"23755","2025052701010153","TVCL","4","56","17","477.50","8,117.50"
"23756","2025052704014143","RADHI","29","11","10","804","8,040"
"23757","2025052703006038","MSLB","33","16","16","1,252.10","20,033.60"
"23758","2025052704014142","SHL","20","13","281","556","156,236"
"23759","2025052705005535","GCIL","38","14","11","502.10","5,523.10"
"23760","2025052705005534","CLI","78","19","164","481.50","78,966"
"23761","2025052705005533","NIFRA","83","48","162","279","45,198"
"23762","2025052705005532","HDL","43","74","30","1,215.20","36,456"
"23763","2025052701010152","SIKLES","62","34","10","918","9,180"
"23764","2025052701010151","CREST","70","21","10","1,807.30","18,073"
"23765","2025052705005531","GCIL","38","57","11","502.10","5,523.10"
"23766","2025052703006037","NICLBSL","34","11","20","636.50","12,730"
"23767","2025052701010150","SRLI","45","45","11","407","4,477"
"23768","2025052701010149","BHDC","21","39","135","460","62,100"
"23769","2025052704014141","RADHI","75","59","500","802","401,000"
"23770","2025052701010148","IHL","33","81","30","551.10","16,533"
"23771","2025052701010147","MKHC","50","14","215","406.10","87,311.50"
"23772","2025052701010146","MKHC","11","14","285","407","115,995"
"23773","2025052701010145","GBIME","14","17","124","240","29,760"
"23774","2025052705005530","SMJC","35","58","10","500.10","5,001"
"23775","2025052704014140","GHL","62","58","60","244.10","14,646"
"23776","2025052705005529","CLI","78","21","15","481.50","7,222.50"
"23777","2025052704014139","NGPL","34","6","500","387.10","193,550"
"23778","2025052703006036","HLI","18","59","10","409","4,090"
"23779","2025052704014138","UAIL","32","16","19","596","11,324"
"23780","2025052701010144","TAMOR","16","22","10","503","5,030"
"23781","2025052701010143","GBIME","14","14","500","240","120,000"
"23782","2025052704014137","NGPL","34","95","50","387.10","19,355"
"23783","2025052701010142","MKHL","61","11","10","734","7,340"
"23784","2025052705005528","HIDCL","26","65","2,902","295.20","856,670.40"
"23785","2025052705005527","HIDCL","42","65","10","295.20","2,952"
"23786","2025052705005526","HIDCL","34","65","90","295.20","26,568"
"23787","2025052701010141","GBIME","14","60","376","240","90,240"
"23788","2025052701010140","GBIME","55","60","124","240","29,760"
"23789","2025052701010139","GBIME","55","13","50","240","12,000"
"23790","2025052705005525","MEL","94","43","10","303.30","3,033"
"23791","2025052704014136","GHL","62","41","176","244.10","42,961.60"
"23792","2025052704014135","GHL","45","41","100","244.10","24,410"
"23793","2025052704014134","GHL","32","41","500","244.10","122,050"
"23794","2025052704014133","GHL","38","41","25","244.10","6,102.50"
"23795","2025052704014132","GHL","35","41","200","244.10","48,820"
"23796","2025052704014131","GHL","58","41","299","244.30","73,045.70"
"23797","2025052701010138","ADBL","51","17","38","292.70","11,122.60"
"23798","2025052705005524","CHDC","91","17","168","2,524","424,032"
"23799","2025052701010137","GBIME","55","58","120","240","28,800"
"23800","2025052703006035","NUBL","42","53","90","696","62,640"
"23801","2025052705005523","RNLI","22","34","22","511.60","11,255.20"
"23802","2025052704014130","BPCL","32","50","47","523.10","24,585.70"
"23803","2025052704014129","BPCL","62","50","1,500","523.20","784,800"
"23804","2025052704014128","BPCL","39","50","500","523.20","261,600"
"23805","2025052704014127","BPCL","39","50","350","523.80","183,330"
"23806","2025052704014126","BPCL","45","50","500","524","262,000"
"23807","2025052704014125","BPCL","44","50","413","524.10","216,453.30"
"23808","2025052704014124","BPCL","83","50","990","524.20","518,958"
"23809","2025052703006034","WNLB","49","58","10","2,325","23,250"
"23810","2025052705005522","VLUCL","28","58","10","608","6,080"
"23811","2025052701010136","BEDC","64","28","200","740.70","148,140"
"23812","2025052705005521","MBJC","42","11","10","311","3,110"
"23813","2025052705005520","NTC","54","55","57","879.50","50,131.50"
"23814","2025052701010135","BEDC","64","8","160","740.70","118,512"
"23815","2025052704014123","HDHPC","34","38","100","202","20,200"
"23816","2025052704014122","HDHPC","11","38","50","202","10,100"
"23817","2025052703006033","SINDU","42","72","2,000","870","1,740,000"
"23818","2025052701010134","RHGCL","62","22","10","329.10","3,291"
"23819","2025052704014121","UPCL","69","41","10","443.80","4,438"
"23820","2025052704014120","NGPL","34","61","500","387.10","193,550"
"23821","2025052701010133","CREST","70","41","10","1,807.30","18,073"
"23822","2025052701010132","GVL","38","47","25","435.50","10,887.50"
"23823","2025052701010131","GVL","57","47","20","435.50","8,710"
"23824","2025052703006032","RSDC","26","65","12","680","8,160"
"23825","2025052703006031","GILB","42","47","30","1,349","40,470"
"23826","2025052703006030","GILB","42","26","25","1,349","33,725"
"23827","2025052701010130","NABIL","36","38","41","496","20,336"
"23828","2025052704014119","AHPC","17","34","388","280","108,640"
"23829","2025052704014118","AHPC","70","34","112","280","31,360"
"23830","2025052701010129","NMIC","35","51","10","1,922.10","19,221"
"23831","2025052704014117","MHNL","32","38","400","257.10","102,840"
"23832","2025052701010128","NMIC","35","42","10","1,922.10","19,221"
"23833","2025052701010127","RFPL","38","21","10","470","4,700"
"23834","2025052703006029","SKBBL","52","32","12","803.10","9,637.20"
"23835","2025052701010126","GBIME","55","38","100","240","24,000"
"23836","2025052701010125","GBIME","55","35","20","240","4,800"
"23837","2025052701010124","GBIME","55","49","200","240","48,000"
"23838","2025052701010123","GBIME","55","38","100","240","24,000"
"23839","2025052701010122","GBIME","55","45","150","240","36,000"
"23840","2025052701010121","GBIME","55","1","200","240","48,000"
"23841","2025052701010120","GBIME","55","48","500","240","120,000"
"23842","2025052701010119","GBIME","55","81","436","240","104,640"
"23843","2025052704014116","GHL","5","88","100","244.40","24,440"
"23844","2025052705005519","NRM","18","51","10","457","4,570"
"23845","2025052705005518","NRM","18","56","70","457","31,990"
"23846","2025052705005517","SONA","42","45","10","458.10","4,581"
"23847","2025052704014115","PRIN","8","71","115","864","99,360"
"23848","2025052701010118","CREST","70","38","10","1,807.30","18,073"
"23849","2025052704014114","RADHI","69","39","49","801.90","39,293.10"
"23850","2025052704014113","RADHI","34","39","300","802","240,600"
"23851","2025052704014112","RADHI","4","39","30","802","24,060"
"23852","2025052704014111","RADHI","92","39","622","802","498,844"
"23853","2025052701010117","BHL","48","52","400","215.90","86,360"
"23854","2025052704014110","RHPL","57","45","100","379","37,900"
"23855","2025052704014109","NHDL","29","84","10","699","6,990"
"23856","2025052704014108","UNHPL","7","17","100","321.90","32,190"
"23857","2025052705005516","ILI","48","39","63","456.70","28,772.10"
"23858","2025052705005515","CLI","78","45","12","481.50","5,778"
"23859","2025052701010116","ADBL","51","17","400","292.70","117,080"
"23860","2025052701010115","GMLI","55","67","10","2,574","25,740"
"23861","2025052704014107","AHPC","70","25","259","280","72,520"
"23862","2025052704014106","KPCL","80","11","26","526","13,676"
"23863","2025052701010114","GSY","13","58","100","9.05","905"
"23864","2025052701010113","HBL","54","56","10","228.10","2,281"
"23865","2025052705005514","SMJC","58","45","10","500.10","5,001"
"23866","2025052701010112","SMH","55","57","10","855","8,550"
"23867","2025052704014105","GLH","38","13","10","255","2,550"
"23868","2025052704014104","NGPL","25","40","650","387","251,550"
"23869","2025052704014103","NGPL","44","40","100","387","38,700"
"23870","2025052704014102","NGPL","7","40","1,000","387","387,000"
"23871","2025052704014101","NGPL","52","40","10","387","3,870"
"23872","2025052704014100","NGPL","52","40","10","387","3,870"
"23873","2025052704014099","NGPL","42","40","230","387","89,010"
"23874","2025052701010111","RHGCL","62","34","10","329.10","3,291"
"23875","2025052701010110","CREST","21","79","10","1,807.40","18,074"
"23876","2025052704014098","MEN","46","42","100","583.10","58,310"
"23877","2025052701010109","TSHL","58","41","25","700.10","17,502.50"
"23878","2025052701010108","BEDC","64","41","10","740.70","7,407"
"23879","2025052703006028","SHINE","85","57","200","413.10","82,620"
"23880","2025052705005513","SHIVM","4","34","90","522","46,980"
"23881","2025052705005512","CIT","59","19","10","1,917","19,170"
"23882","2025052703006027","NFS","57","41","25","618.20","15,455"
"23883","2025052705005511","ILI","48","58","12","456.70","5,480.40"
"23884","2025052701010107","PPL","60","45","10","478.50","4,785"
"23885","2025052704014097","HPPL","16","11","10","487.10","4,871"
"23886","2025052701010106","BEDC","64","58","300","740.70","222,210"
"23887","2025052703006026","SINDU","42","72","100","870","87,000"
"23888","2025052703006025","SINDU","8","72","1,050","870","913,500"
"23889","2025052701010105","CREST","21","6","10","1,807.40","18,074"
"23890","2025052705005510","CLI","81","19","340","481.60","163,744"
"23891","2025052703006024","GILB","42","38","10","1,335","13,350"
"23892","2025052704014096","AKJCL","14","53","100","206","20,600"
"23893","2025052701010104","GBIME","35","81","4,564","240","1,095,360"
"23894","2025052701010103","GBIME","35","47","500","240","120,000"
"23895","2025052701010102","GBIME","35","22","91","240","21,840"
"23896","2025052701010101","GBIME","35","35","1,710","240","410,400"
"23897","2025052701010100","GBIME","35","59","500","240","120,000"
"23898","2025052701010099","GBIME","35","34","100","240","24,000"
"23899","2025052701010098","GBIME","35","56","300","240","72,000"
"23900","2025052701010097","GBIME","35","45","49","240","11,760"
"23901","2025052701010096","GBIME","35","18","3,022","240","725,280"
"23902","2025052704014095","UPCL","48","34","80","442","35,360"
"23903","2025052704014094","UPCL","38","34","50","442","22,100"
"23904","2025052701010095","GBIME","35","50","50","240","12,000"
"23905","2025052704014093","UPCL","66","34","10","442","4,420"
"23906","2025052704014092","UPCL","48","34","30","442.10","13,263"
"23907","2025052704014091","UPCL","56","34","30","442.10","13,263"
"23908","2025052701010094","GBIME","35","45","200","240","48,000"
"23909","2025052701010093","GBIME","35","28","500","240","120,000"
"23910","2025052701010092","GBIME","35","11","100","240","24,000"
"23911","2025052701010091","GBIME","35","36","100","240","24,000"
"23912","2025052701010090","GBIME","35","5","50","240","12,000"
"23913","2025052701010089","GBIME","35","34","447","240","107,280"
"23914","2025052701010088","GBIME","35","70","1,000","240","240,000"
"23915","2025052701010087","GBIME","35","17","50","240","12,000"
"23916","2025052701010086","GBIME","35","29","11","239.90","2,638.90"
"23917","2025052701010085","GBIME","35","29","1,636","239.90","392,476.40"
"23918","2025052701010084","GBIME","35","22","20","239.50","4,790"
"23919","2025052701010083","SBID83","17","13","10","1,105","11,050"
"23920","2025052704014090","UPPER","17","42","100","200.70","20,070"
"23921","2025052705005509","PHCL","51","45","10","560","5,600"
"23922","2025052701010082","BEDC","64","65","422","740.70","312,575.40"
"23923","2025052704014089","NGPL","42","61","270","387","104,490"
"23924","2025052704014088","NGPL","89","61","230","387","89,010"
"23925","2025052703006023","MSLB","33","58","10","1,252.10","12,521"
"23926","2025052704014087","UPPER","45","5","20","201","4,020"
"23927","2025052701010081","NMIC","35","47","10","1,922.10","19,221"
"23928","2025052701010080","BHL","36","39","95","215.50","20,472.50"
"23929","2025052704014086","GLH","55","11","10","252.30","2,523"
"23930","2025052703006022","GFCL","45","57","26","640","16,640"
"23931","2025052703006021","KSBBL","69","36","150","455.60","68,340"
"23932","2025052703006020","KSBBL","56","36","450","455.70","205,065"
"23933","2025052701010079","BEDC","64","21","135","740.70","99,994.50"
"23934","2025052704014085","AHPC","70","26","500","280","140,000"
"23935","2025052703006019","NLICL","14","29","441","631","278,271"
"23936","2025052703006018","NLICL","45","29","10","631","6,310"
"23937","2025052703006017","NLICL","18","29","49","631","30,919"
"23938","2025052705005508","RNLI","14","22","10","511.50","5,115"
"23939","2025052705005507","NRM","7","45","10","456","4,560"
"23940","2025052701010078","KBL","58","34","660","217","143,220"
"23941","2025052701010077","KBL","58","34","350","217.10","75,985"
"23942","2025052703006016","HLBSL","28","36","146","970","141,620"
"23943","2025052701010076","BEDC","64","29","219","740.70","162,213.30"
"23944","2025052701010075","KBL","58","58","100","217.10","21,710"
"23945","2025052705005506","HDL","49","74","10","1,217","12,170"
"23946","2025052705005505","HDL","21","74","50","1,217","60,850"
"23947","2025052705005504","HDL","49","74","10","1,217","12,170"
"23948","2025052704014084","NHPC","11","19","400","217.10","86,840"
"23949","2025052704014083","NHPC","6","19","20","217.10","4,342"
"23950","2025052701010074","RFPL","42","34","10","470","4,700"
"23951","2025052703006015","SHINE","85","58","500","413.10","206,550"
"23952","2025052703006014","LBBL","58","39","30","456","13,680"
